Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12
0,S,5,W,Relatively Flat,140,-1045,-10,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_08,Opportunity Landing Area,Neural Empathy,Martian Diet,Neo-Concrete,Plasma Rocket,Martian Steel,Superfungus,Vocation-Oriented Society,Good Vibrations,Eternal Fusion,Artificial Muscles,Magnetic Extraction,Cryo-sleep
0,S,6,E,Relatively Flat,100,-929,-6,2,2,4,1,2,2,4,1,BlankBig_01,Arabia Terra,Martian Steel,Nano Refinement,Wireless Power,Giant Crops,The Positronic Brain,Prefab Compression,Global Support,Inspiring Architecture,Neural Empathy,Soylent Green,Construction Nanites ,Core Rare Metals
0,S,6,W,Relatively Flat,140,-1276,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_04,Opportunity Landing Area,Martianborn Ingenuity,Hypersensitive Photovoltaics,Interplanetary Learning,Soylent Green,Plutonium Synthesis,Nano Refinement,Core Metals,Giant Crops,Extractor AI,Prefab Compression,Advanced Drone Drive,Core Rare Metals
0,S,7,E,Relatively Flat,140,-814,-11,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_16,Arabia Terra,Plutonium Synthesis,Prefab Compression,Mole People,Factory Automation,Dry Farming,Hypersensitive Photovoltaics,Core Rare Metals,Plasma Rocket,Global Support,Zero-Space Computing,Vehicle Weight Optimizations,Gem Architecture
0,S,7,W,Relatively Flat,100,-1506,-1,2,2,4,2,1,3,3,1,BlankBig_02,,Gem Architecture,Vocation-Oriented Society,Mole People,Martian Diet,Autonomous Hubs,Space Rehabilitation,Multispiral Architecture,Construction Nanites ,Giant Crops,Mars Marketing,Overcharge Amplifications,Vector Pump
0,S,8,E,Relatively Flat,100,-698,-15,2,2,4,1,2,3,4,1,BlankBig_03,Arabia Terra,Gene Selection,Global Support,Prefab Compression,Project Phoenix,Plasma Rocket,Advanced Drone Drive,Neo-Concrete,Printed Electronics,Inspiring Architecture,Mars Marketing,Rapid Sleep,Good Vibrations
0,S,8,W,Relatively Flat,140,-1737,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_04,,Forever Young,Superconducting Computing,Martian Diet,Inspiring Architecture,Factory Automation,Vehicle Weight Optimizations,Autonomous Hubs,Gene Selection,Gem Architecture,Printed Electronics,Dome Streamlining,Cloning
0,S,9,E,Relatively Flat,140,-814,-15,2,2,4,1,2,3,4,1,BlankBigCliffsCMix_01,Arabia Terra,Cargobay of holding,Neo-Concrete,Good Vibrations,Cloning,Plasma Rocket,Forever Young,Hull Polarization,Wireless Power,Interplanetary Learning,Eternal Fusion,Gene Selection,Overcharge Amplifications
0,S,9,W,Relatively Flat,100,-1622,-1,2,2,4,2,1,3,3,1,BlankBig_02,Opportunity Landing Area,Construction Nanites ,Overcharge Amplifications,Capture Asteroid,Factory Automation,Extractor AI,Martianborn Ingenuity,Dry Farming,Martian Steel,Nocturnal Adaptation,Magnetic Extraction,Hypersensitive Photovoltaics,Superfungus
0,S,10,E,Relatively Flat,100,-698,-15,2,2,4,1,2,3,4,1,BlankBigCanyonCMix_07,Arabia Terra,Autonomous Hubs,Inspiring Architecture,Global Support,Hypersensitive Photovoltaics,Project Phoenix,Plasma Rocket,Hive Mind ,Advanced Drone Drive,Printed Electronics,Vocation-Oriented Society,Multispiral Architecture,Magnetic Extraction
0,S,10,W,Relatively Flat,140,-1737,-1,2,2,4,2,1,3,3,1,BlankBigHeartCMix_03,Opportunity Landing Area,Cryo-sleep,Rapid Sleep,Hull Polarization,Cargobay of holding,Vector Pump,Magnetic Extraction,Project Phoenix,Good Vibrations,Nocturnal Adaptation,Service Bots,Frictionless Composites,Artificial Muscles
0,S,11,E,Relatively Flat,100,-237,-15,2,2,4,1,2,3,4,1,BlankBig_04,Arabia Terra,Dry Farming,Gene Selection,Vehicle Weight Optimizations,Superior Cables,Service Bots,Prefab Compression,Space Rehabilitation,Overcharge Amplifications,Cargobay of holding,Superior Pipes,Sustained Workload,Artificial Muscles
0,S,11,W,Relatively Flat,140,-2314,-1,2,2,4,2,1,1,3,1,BlankBigTerraceCMix_06,Opportunity Landing Area,Martianborn Ingenuity,Martian Diet,Overcharge Amplifications,Space Rehabilitation,Superfungus,Advanced Drone Drive,Neo-Concrete,Eternal Fusion,Capture Asteroid,Inspiring Architecture,Cloning,Core Rare Metals
0,S,12,E,Steep,220,-237,-15,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_10,Arabia Terra,Superior Pipes,Multispiral Architecture,Forever Young,Extractor AI,Gem Architecture,Rapid Sleep,Nocturnal Adaptation,Cloning,Advanced Drone Drive,Factory Automation,Neural Empathy,Core Metals
0,S,12,W,Relatively Flat,100,-1391,-1,3,3,4,2,1,1,3,1,BlankBig_04,Opportunity Landing Area,Rapid Sleep,Superior Cables,Neo-Concrete,The Positronic Brain,Hypersensitive Photovoltaics,Wireless Power,Printed Electronics,Core Metals,Gem Architecture,Extractor AI,Giant Crops,Prefab Compression
0,S,13,E,Relatively Flat,140,-6,-15,2,2,4,1,2,3,4,1,BlankBigHeartCMix_03,Arabia Terra,Capture Asteroid,Printed Electronics,Martian Diet,Hypersensitive Photovoltaics,Giant Crops,Good Vibrations,Frictionless Composites,Vehicle Weight Optimizations,Soylent Green,Space Rehabilitation,Core Water,Wireless Power
0,S,13,W,Relatively Flat,140,-1853,-1,3,3,4,3,1,1,3,1,BlankBigTerraceCMix_04,Opportunity Landing Area,Core Water,Autonomous Hubs,Hypersensitive Photovoltaics,Vehicle Weight Optimizations,Superior Pipes,Neo-Concrete,Cryo-sleep,Safe Mode,Neural Empathy,Gene Selection,Martianborn Ingenuity,Inspiring Architecture
0,S,14,E,Relatively Flat,140,340,-15,2,2,4,1,2,3,4,1,BlankBigCliffsCMix_01,Arabia Terra,Superior Pipes,Magnetic Extraction,Vehicle Weight Optimizations,Dry Farming,Dome Streamlining,Superfungus,Sustained Workload,Core Metals,Multispiral Architecture,Mars Marketing,Alien Imprints,Zero-Space Computing
0,S,14,W,Relatively Flat,100,-1968,-1,3,3,4,3,1,1,3,1,BlankBig_03,,Martian Steel,Interplanetary Learning,Service Bots,Magnetic Extraction,Hull Polarization,Cargobay of holding,Autonomous Hubs,Factory Automation,Sustained Workload,Superior Cables,Neural Empathy,Giant Crops
0,S,15,E,Relatively Flat,140,225,-10,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_14,Arabia Terra,Construction Nanites ,Wireless Power,Prefab Compression,Cloning,Superior Pipes,Cryo-sleep,Hive Mind ,Martian Diet,Autonomous Hubs,Gem Architecture,Plutonium Synthesis,Inspiring Architecture
0,S,15,W,Relatively Flat,140,-2314,-1,3,3,4,3,1,1,3,1,BlankBigTerraceCMix_14,,Vector Pump,Hypersensitive Photovoltaics,Martian Diet,Dry Farming,Frictionless Composites,Mars Marketing,Printed Electronics,Core Rare Metals,Core Water,Vehicle Weight Optimizations,Multispiral Architecture,Vocation-Oriented Society
0,S,16,E,Relatively Flat,140,-468,-1,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_06,Arabia Terra,Multispiral Architecture,The Positronic Brain,Core Metals,Plutonium Synthesis,Martianborn Ingenuity,Prefab Compression,Dome Streamlining,Magnetic Extraction,Good Vibrations,Gene Selection,Advanced Drone Drive,Mars Marketing
0,S,16,W,Rough,180,-2430,-1,3,3,4,3,1,1,3,1,BlankBigCanyonCMix_04,Colony Site,Dry Farming,Martian Steel,Neo-Concrete,Safe Mode,Hull Polarization,Extractor AI,Printed Electronics,Eternal Fusion,Mars Marketing,Global Support,Space Rehabilitation,Gem Architecture
0,S,17,E,Relatively Flat,140,-237,-1,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_04,Arabia Terra,Safe Mode,Hive Mind ,Overcharge Amplifications,Interplanetary Learning,Superconducting Computing,Core Metals,Hypersensitive Photovoltaics,The Positronic Brain,Martian Steel,Superior Pipes,Nano Refinement,Vocation-Oriented Society
0,S,17,W,Relatively Flat,140,-2891,-1,3,3,4,3,1,1,3,1,BlankBigTerraceCMix_04,Colony Site,Core Metals,Superior Pipes,Frictionless Composites,Good Vibrations,Factory Automation,Nocturnal Adaptation,Giant Crops,Space Rehabilitation,Dry Farming,Hive Mind ,Nano Refinement,Sustained Workload
0,S,18,E,Relatively Flat,100,-237,-6,2,2,4,1,2,3,4,1,BlankBig_02,Arabia Terra,Capture Asteroid,Multispiral Architecture,Dome Streamlining,Global Support,Zero-Space Computing,Soylent Green,Superconducting Computing,Prefab Compression,Artificial Muscles,Martian Steel,Gem Architecture,Core Metals
0,S,18,W,Relatively Flat,100,-1276,-1,3,3,4,3,1,1,3,1,BlankBig_02,,Vector Pump,Martian Diet,Magnetic Extraction,Cloning,Eternal Fusion,Hive Mind ,Prefab Compression,The Positronic Brain,Capture Asteroid,Core Water,Factory Automation,Core Metals
0,S,19,E,Relatively Flat,140,340,-10,2,2,4,1,2,3,4,1,BlankBigHeartCMix_03,Arabia Terra,Eternal Fusion,Zero-Space Computing,Vocation-Oriented Society,Good Vibrations,Nano Refinement,Plutonium Synthesis,Alien Imprints,Superior Cables,Multispiral Architecture,Printed Electronics,Martianborn Ingenuity,Martian Diet
0,S,19,W,Relatively Flat,140,-929,-1,3,3,4,3,2,1,3,1,BlankBigTerraceCMix_14,,Rapid Sleep,Superconducting Computing,Vocation-Oriented Society,Capture Asteroid,Neo-Concrete,Mole People,Gem Architecture,Alien Imprints,Superior Cables,Eternal Fusion,Artificial Muscles,Global Support
0,S,20,E,Relatively Flat,100,1033,-15,2,2,4,1,2,1,4,1,BlankBig_03,Arabia Terra,Cargobay of holding,Superfungus,Inspiring Architecture,Soylent Green,Gem Architecture,Printed Electronics,Martian Diet,Sustained Workload,Hive Mind ,Extractor AI,Multispiral Architecture,Vehicle Weight Optimizations
0,S,20,W,Steep,220,-929,-1,3,3,4,4,2,1,3,1,BlankBigTerraceCMix_10,,Construction Nanites ,Cargobay of holding,Mars Marketing,Superfungus,Martianborn Ingenuity,Giant Crops,Factory Automation,Nocturnal Adaptation,Service Bots,Dry Farming,Eternal Fusion,Mole People
0,S,21,E,Relatively Flat,140,917,-15,2,2,4,2,2,1,4,1,BlankBigTerraceCMix_14,Arabia Terra,Dome Streamlining,Cargobay of holding,Martianborn Ingenuity,Vocation-Oriented Society,Vehicle Weight Optimizations,Cloning,Martian Diet,Nocturnal Adaptation,Inspiring Architecture,Sustained Workload,Giant Crops,Martian Steel
0,S,21,W,Relatively Flat,140,-1968,-1,3,3,4,4,1,1,3,1,BlankTerraceBig_05,Colony Site,Nocturnal Adaptation,Service Bots,Multispiral Architecture,Martian Diet,Global Support,Nano Refinement,Core Metals,Hull Polarization,Cryo-sleep,The Positronic Brain,Core Water,Printed Electronics
0,S,22,E,Relatively Flat,140,1033,-15,2,2,4,2,2,1,4,1,BlankTerraceBig_05,Arabia Terra,Rapid Sleep,Capture Asteroid,Giant Crops,Extractor AI,Hypersensitive Photovoltaics,Core Water,Zero-Space Computing,Nano Refinement,Magnetic Extraction,Superior Cables,Neo-Concrete,Alien Imprints
0,S,22,W,Relatively Flat,140,-1737,-1,3,3,4,4,1,1,3,1,BlankBigCanyonCMix_03,Colony Site,Space Rehabilitation,Nano Refinement,Printed Electronics,Plutonium Synthesis,Hypersensitive Photovoltaics,Dry Farming,Core Rare Metals,Prefab Compression,Dome Streamlining,Autonomous Hubs,Hive Mind ,Vector Pump
0,S,23,E,Relatively Flat,100,802,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_15,Arabia Terra,Good Vibrations,Core Rare Metals,Artificial Muscles,Wireless Power,Cargobay of holding,Superior Pipes,Plasma Rocket,Safe Mode,Extractor AI,Superior Cables,Core Water,Cryo-sleep
0,S,23,W,Rough,180,-1045,-1,3,3,4,4,2,1,3,1,BlankBigTerraceCMix_18,Colony Site,Prefab Compression,Martianborn Ingenuity,Factory Automation,Martian Steel,Magnetic Extraction,Nocturnal Adaptation,Superior Cables,Mars Marketing,Plutonium Synthesis,Giant Crops,Hypersensitive Photovoltaics,Global Support
0,S,24,E,Relatively Flat,100,917,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Neural Empathy,Superior Pipes,Global Support,Cryo-sleep,Extractor AI,Gene Selection,Dry Farming,Martian Steel,Frictionless Composites,Hull Polarization,Overcharge Amplifications,Vehicle Weight Optimizations
0,S,24,W,Relatively Flat,100,-1276,-1,3,3,4,4,1,1,3,1,BlankBig_02,Colony Site,Mars Marketing,Service Bots,Nocturnal Adaptation,Vector Pump,Neo-Concrete,Nano Refinement,Extractor AI,Dry Farming,Hull Polarization,Mole People,Safe Mode,Frictionless Composites
0,S,25,E,Relatively Flat,100,802,-15,2,2,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Dry Farming,Forever Young,Martian Diet,Hypersensitive Photovoltaics,Dome Streamlining,Autonomous Hubs,Gene Selection,Core Water,Superconducting Computing,Soylent Green,Nano Refinement,Martian Steel
0,S,25,W,Relatively Flat,100,-1968,-1,3,3,3,4,1,1,3,1,BlankBigTerraceCMix_15,Colony Site,Global Support,Plutonium Synthesis,Eternal Fusion,Magnetic Extraction,Prefab Compression,Cryo-sleep,Forever Young,Superior Cables,Gene Selection,Neo-Concrete,Soylent Green,The Positronic Brain
0,S,26,E,Relatively Flat,140,1033,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_06,Arabia Terra,Cloning,Eternal Fusion,Martianborn Ingenuity,Core Metals,Hypersensitive Photovoltaics,Prefab Compression,Core Water,Martian Steel,Multispiral Architecture,Cargobay of holding,Martian Diet,Frictionless Composites
0,S,26,W,Relatively Flat,100,-1622,-1,3,3,3,4,1,1,3,1,BlankBig_02,,Artificial Muscles,Mole People,Alien Imprints,Prefab Compression,Core Water,Vehicle Weight Optimizations,Capture Asteroid,Advanced Drone Drive,Zero-Space Computing,Sustained Workload,Neural Empathy,Construction Nanites 
0,S,27,E,Relatively Flat,140,1840,-10,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_04,Arabia Terra,Cargobay of holding,Plutonium Synthesis,Martian Steel,Martianborn Ingenuity,Dome Streamlining,Martian Diet,Neo-Concrete,Prefab Compression,Cryo-sleep,Space Rehabilitation,Neural Empathy,Multispiral Architecture
0,S,27,W,Relatively Flat,140,-1853,-5,3,3,3,4,1,1,3,1,BlankBigTerraceCMix_04,,Safe Mode,Rapid Sleep,Zero-Space Computing,Cryo-sleep,Nano Refinement,Neural Empathy,Core Metals,Good Vibrations,Overcharge Amplifications,Service Bots,Core Water,Dome Streamlining
0,S,28,E,Relatively Flat,140,1379,-6,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_06,Arabia Terra,Gem Architecture,Advanced Drone Drive,Dome Streamlining,Soylent Green,Hull Polarization,Martian Diet,Good Vibrations,Plutonium Synthesis,Mars Marketing,Core Water,Global Support,Interplanetary Learning
0,S,28,W,Relatively Flat,100,-2083,-13,3,3,3,4,1,1,2,1,BlankBigCanyonCMix_07,,Hive Mind ,Plutonium Synthesis,Mars Marketing,Core Water,Neural Empathy,Cloning,Hypersensitive Photovoltaics,Overcharge Amplifications,Core Rare Metals,Frictionless Composites,Mole People,Nocturnal Adaptation
0,S,29,E,Relatively Flat,100,1148,-13,2,2,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Sustained Workload,Gem Architecture,Printed Electronics,Project Phoenix,Space Rehabilitation,Dry Farming,Core Water,Capture Asteroid,Neo-Concrete,Martian Steel,Vehicle Weight Optimizations,Alien Imprints
0,S,29,W,Relatively Flat,100,-1968,-15,3,3,2,4,1,1,2,1,BlankBig_04,,Superconducting Computing,Artificial Muscles,Soylent Green,Inspiring Architecture,Service Bots,Forever Young,Safe Mode,Alien Imprints,Superfungus,Overcharge Amplifications,Giant Crops,Gene Selection
0,S,30,E,Relatively Flat,140,1956,-15,2,2,3,2,2,1,4,1,BlankBigCliffsCMix_02,Arabia Terra,Artificial Muscles,Mole People,Inspiring Architecture,Neural Empathy,Prefab Compression,Frictionless Composites,Nocturnal Adaptation,Autonomous Hubs,Vocation-Oriented Society,Plutonium Synthesis,Martian Steel,Space Rehabilitation
0,S,30,W,Relatively Flat,100,-1045,-15,3,3,2,4,2,1,2,1,BlankBigTerraceCMix_15,,Extractor AI,Hypersensitive Photovoltaics,Sustained Workload,Space Rehabilitation,Vehicle Weight Optimizations,Gem Architecture,Hive Mind ,Giant Crops,Mole People,Superior Cables,Alien Imprints,Nano Refinement
0,S,31,E,Relatively Flat,100,1610,-15,2,2,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Sustained Workload,Vector Pump,Prefab Compression,Hypersensitive Photovoltaics,Giant Crops,Plutonium Synthesis,Gene Selection,Wireless Power,Inspiring Architecture,Vocation-Oriented Society,Forever Young,Neural Empathy
0,S,31,W,Relatively Flat,140,-1045,-15,4,4,2,4,2,1,2,1,BlankBigTerraceCMix_03,,Project Phoenix,Extractor AI,Multispiral Architecture,Autonomous Hubs,Dome Streamlining,Advanced Drone Drive,Interplanetary Learning,Safe Mode,Neural Empathy,Magnetic Extraction,Martian Diet,Forever Young
0,S,32,E,Relatively Flat,100,1840,-15,2,2,3,2,2,1,4,1,BlankBig_02,Arabia Terra,Cryo-sleep,Vector Pump,Nocturnal Adaptation,Plasma Rocket,Hypersensitive Photovoltaics,Dry Farming,Interplanetary Learning,The Positronic Brain,Space Rehabilitation,Dome Streamlining,Safe Mode,Artificial Muscles
0,S,32,W,Relatively Flat,100,-1853,-15,4,4,2,4,1,1,2,1,BlankBig_03,,Wireless Power,Vocation-Oriented Society,Superfungus,Hypersensitive Photovoltaics,Rapid Sleep,Inspiring Architecture,Mole People,Project Phoenix,Giant Crops,Capture Asteroid,Zero-Space Computing,Plutonium Synthesis
0,S,33,E,Relatively Flat,140,1840,-15,2,2,3,2,2,1,4,1,BlankBigCliffsCMix_02,Arabia Terra,Interplanetary Learning,Vocation-Oriented Society,Martianborn Ingenuity,Cloning,Alien Imprints,Plutonium Synthesis,Vehicle Weight Optimizations,Core Metals,Superconducting Computing,Nano Refinement,Wireless Power,Superior Pipes
0,S,33,W,Relatively Flat,140,-4738,-13,4,4,2,4,1,1,2,1,BlankBigTerraceCMix_14,,Nocturnal Adaptation,Project Phoenix,Vector Pump,Frictionless Composites,Prefab Compression,Capture Asteroid,Magnetic Extraction,Rapid Sleep,Superior Pipes,Advanced Drone Drive,Superfungus,Alien Imprints
0,S,34,E,Relatively Flat,140,1725,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_08,Arabia Terra,Frictionless Composites,Hull Polarization,Project Phoenix,Cryo-sleep,Good Vibrations,Service Bots,Mars Marketing,Giant Crops,Martianborn Ingenuity,Advanced Drone Drive,Nano Refinement,Plasma Rocket
0,S,34,W,Rough,180,-4853,-6,4,4,2,4,1,1,2,1,BlankBigCanyonCMix_02,Valles Marineris,Project Phoenix,Hull Polarization,Service Bots,Global Support,Nano Refinement,Alien Imprints,Construction Nanites ,Martianborn Ingenuity,Wireless Power,Martian Steel,Hypersensitive Photovoltaics,Neural Empathy
0,S,35,E,Relatively Flat,140,802,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_04,Arabia Terra,Sustained Workload,Autonomous Hubs,Extractor AI,Core Water,Nocturnal Adaptation,Service Bots,Cloning,Eternal Fusion,Neural Empathy,Artificial Muscles,Nano Refinement,Gem Architecture
0,S,35,W,Relatively Flat,100,-4161,-1,3,3,2,4,1,1,2,1,BlankBig_02,Colony Site,Neo-Concrete,Vocation-Oriented Society,Dome Streamlining,Safe Mode,Core Rare Metals,Sustained Workload,Plasma Rocket,Gene Selection,Gem Architecture,Hypersensitive Photovoltaics,Superior Cables,Zero-Space Computing
0,S,36,E,Relatively Flat,100,1263,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Zero-Space Computing,Superfungus,Advanced Drone Drive,Hypersensitive Photovoltaics,Neural Empathy,Dry Farming,Autonomous Hubs,Plasma Rocket,Nano Refinement,Project Phoenix,Magnetic Extraction,Safe Mode
0,S,36,W,Rough,180,-3007,-1,3,3,2,4,1,1,2,1,BlankBigTerraceCMix_18,Colony Site,Eternal Fusion,Space Rehabilitation,Printed Electronics,Martian Steel,Project Phoenix,Hive Mind ,Extractor AI,Martian Diet,Superconducting Computing,Advanced Drone Drive,Core Rare Metals,Magnetic Extraction
0,S,37,E,Relatively Flat,140,1033,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_16,Arabia Terra,Superconducting Computing,Rapid Sleep,Hive Mind ,Multispiral Architecture,Hypersensitive Photovoltaics,Autonomous Hubs,Capture Asteroid,Martianborn Ingenuity,Inspiring Architecture,Magnetic Extraction,Dry Farming,Core Rare Metals
0,S,37,W,Rough,180,-4622,-1,3,3,2,4,1,1,2,1,BlankBigCanyonCMix_05,Colony Site,Capture Asteroid,Vehicle Weight Optimizations,Mole People,Good Vibrations,Factory Automation,Rapid Sleep,Eternal Fusion,Dome Streamlining,Martian Steel,Cloning,Forever Young,Interplanetary Learning
0,S,38,E,Relatively Flat,100,1263,-15,2,2,3,2,2,1,4,1,BlankBig_02,Arabia Terra,Overcharge Amplifications,Factory Automation,Global Support,Neo-Concrete,Inspiring Architecture,Superfungus,Space Rehabilitation,Safe Mode,Gene Selection,Autonomous Hubs,Core Metals,Hypersensitive Photovoltaics
0,S,38,W,Relatively Flat,100,-4276,-1,3,3,2,4,1,1,2,1,BlankBig_02,Colony Site,Core Rare Metals,Capture Asteroid,Neural Empathy,Nano Refinement,Autonomous Hubs,Sustained Workload,Alien Imprints,Nocturnal Adaptation,Project Phoenix,Artificial Muscles,Martian Diet,Good Vibrations
0,S,39,E,Relatively Flat,100,1148,-15,2,2,3,2,2,1,4,1,BlankBig_03,Arabia Terra,Martian Diet,Advanced Drone Drive,Superfungus,Service Bots,Construction Nanites ,Rapid Sleep,Overcharge Amplifications,Superior Pipes,Good Vibrations,Zero-Space Computing,Core Metals,Neural Empathy
0,S,39,W,Relatively Flat,100,-1160,-1,3,3,2,4,2,1,2,1,BlankBig_01,,Plasma Rocket,Space Rehabilitation,Hull Polarization,Nocturnal Adaptation,Cloning,The Positronic Brain,Autonomous Hubs,Global Support,Neo-Concrete,Printed Electronics,Advanced Drone Drive,Superior Cables
0,S,40,E,Relatively Flat,100,1033,-15,2,2,3,2,2,1,4,1,BlankBig_01,Arabia Terra,Neural Empathy,Printed Electronics,Gem Architecture,Superior Pipes,Plutonium Synthesis,Sustained Workload,Vehicle Weight Optimizations,Rapid Sleep,Nano Refinement,Alien Imprints,Multispiral Architecture,Mars Marketing
0,S,40,W,Relatively Flat,140,-929,-1,3,3,2,4,2,1,2,1,BlankBigTerraceCMix_06,,Factory Automation,Hypersensitive Photovoltaics,Project Phoenix,The Positronic Brain,Superior Cables,Hull Polarization,Magnetic Extraction,Space Rehabilitation,Service Bots,Cryo-sleep,Construction Nanites ,Hive Mind 
0,S,41,E,Relatively Flat,100,1494,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Cargobay of holding,Overcharge Amplifications,Superior Cables,Superfungus,Construction Nanites ,Neural Empathy,Zero-Space Computing,Advanced Drone Drive,Vector Pump,Gene Selection,Gem Architecture,Capture Asteroid
0,S,41,W,Relatively Flat,140,-468,-1,3,3,2,4,2,1,2,1,BlankBigTerraceCMix_08,Colony Site,Artificial Muscles,Multispiral Architecture,Superior Cables,Frictionless Composites,Gene Selection,Core Water,Construction Nanites ,Vehicle Weight Optimizations,Martian Diet,Gem Architecture,Superconducting Computing,Eternal Fusion
0,S,42,E,Relatively Flat,100,109,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Nano Refinement,Autonomous Hubs,Mars Marketing,Plutonium Synthesis,Core Rare Metals,Factory Automation,Rapid Sleep,Superfungus,Giant Crops,Neo-Concrete,Sustained Workload,Mole People
